Band,Lyrics,Song,Test_Artist
Christopher McDonald,"I just came back from a lovely trip along the Milky Way
Stopped off at the North Pole to spend a holiday
I called on dear old Santa Claus
To see what I could see
He took me to his workshop 
And told his plans to me, so
 
[Chorus]
You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
He's making a list and checking it twice
Gonna find out who's naughty and nice
Santa Claus is comin' to town
He sees you when you're sleepin'
He knows when you're a wake
He knows if you've been bad or good
So be good for goodness sake
Oh! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town
 
Now Santa is a busy man, He has no time to play
He's got millions of stockings to fill on Christmas day
You'd better write your letter now
And mail it right away
Because he's getting ready
His reindeer's and his sleigh. So
 
[Chorus]
 
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Santa Claus is comin' to town
And curly head dolls that toddle and coo
Elephants, boats, and kiddie cars too
Santa Claus is comin' to town
Then kids in Girl and Boy land will have a jubilee
They're gonna build a Toyland all around the Christmas tree
So! You better watch out, you better not cry
Better not pout, I'm telling you why
Santa Claus is comin' to town",Santa Claus Is Coming to Town,0
Hands,"Have mercy
Have mercy baby
Have mercy
Have mercy on me

Well I went to see a gypsy
And had my fortune read
She said Don, your baby's gonna leave you
Her back is packed up under the bed
And I cry

Have mercy
Have mercy baby
Have mercy
Have mercy on me

I say, if you leave me baby
Girl if you put me down
Well I'm a goin' to the nearest river, child
And jump from above to the ground
Don't leave me

Have mercy
Have mercy baby
Mercy yeah
Have mercy
Have mercy on me

Well hey hey baby, hey hey now
What you tryin' to do, huh?
Hey hey baby, hey hey now
Please don't say we're through

I said if you stay, baby
I tell you what I'm gonna do
I'm gonna work to a job seven days a week
And bring my money home to you

Well I say mercy
Mercy, mercy, mercy",Mercy,0
Lou Gramm,"I see your face and I remember when
So much has changed between now and then
There was a time you had to make up your mind

The feeling grows, it was born on tears
And kept alive for all these years
But I won't rest until I make you mine, all mine

I used to fantasize that you were mine
You tried to hide your feelings but I'm not blind
I saw it when I looked into your eyes
I've had a thing about you for a long, long time

Why do I wait? When I know nothing's changed
This love should fade, but feels the same
I can't believe, that you still think of me

How many times have I been dreaming of?
Whispering the words, my words of love
I can't believe that you still dream about me

I used to fantasize that you were mine
You tried to hide your feelings, but I'm not blind
I saw it when I looked into your eyes
I've had a thing about you for a long, long time

Now I dream
Over and over again
The same dream
I'd better stop

I see your face and I remember when
So much has changed between now and then
There was a time you had to make up your mind

I used to fantasize that you were mine
You tried to hide your feelings, but I'm not blind
I saw it when I looked into your eyes
I've had a thing about you for a long, long time
For a long, long time
For a long, long time
I love you for a long, long time",Until I Make You Mine,0
Kansas,"She strides down 7th street
Smokey night, summer heat
Commotion, concrete fires
Where neon souls are burning

His whole life, a hung jury
She was the crime, Wheel's gonna pay
She's got blue steel; cocked and locked
She is Justice, Justice is burning

She's turning the tables upside down
She's like a flame; she's burning higher
She's like a house on fire, House on fire

Wheel feels lucky, drinkin' blind
One track mind, sheer distraction
Steps on cracks, breakin' backs
Nothin's sacred on the other side

He turns left, she turns right
They both step through the veil of night
Cold blue steel reflection
And Wheel's got nowhere to hide

She's turning the tables upside down
She's like a flame; she's burning higher
She's like a house on fire, House on fire
Players of passion playing with fire
Streetlights are flashing but who are they for
Fisted love fueling fantasy
Is love worth the fire he's asking for",House on Fire,0
Dave Dudley,"I wheeled into a truck stop in Texas
A little place called Hamburger Dan
I heard that old jukebox a playin'
Song about a truck drivin' man

That waitress done brought me my coffee
I thanked her and I called her back again
I said, ""You know that song, it sure did fit me
I'm just a truck drivin' man""

[Chorus]
So pour me another cup of coffee
For it is the best in the land
And drop another quarter in the jukebox
Play a song about a truck drivin' man

I climbed up aboard my old semi
Then like a flash, I was gone
Got old them big wheels a rollin'
I'm on my way to San Antone

[Chorus]

I said, pour me another cup of coffee
For it is the best in the land
And drop another quarter in the jukebox
Play a song about a truck drivin' man
Yeah, I'm just a truck drivin' man",Truck Drivin' Man,0
Vanilla Fudge,"She said, ""I think I'm gonna be sad, I think it's today, yeah""
The girl that's driving me mad is going away, she is

She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
She don't care

She says that living with me is bringing her down, yeah
She would never be free when I was around, she ain't

She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
She don't care

Don't know why she's riding so high
Ought think twice, ought to do right by me baby
Before she gets to saying goodbye
Ought think twice, she ought to do right by me, yeah

She said I'm gonna be sad, I think it's today, yeah?
The girl that's driving me mad she's going away, oh

She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
She don't care

Don't know why she's riding so high
She gotta think twice, she ought do right by me when she gets home
Before she gets to saying goodbye
She ought think twice, she ought do right by me

She say-a that living with me has brought her down, yeah
She said, she would never be free when I was here around, hey hey

She's got a ticket to ride
She's got a ticket to ride
She's got a ticket to ride
She don't care

My baby don't care
My baby don't care
My baby don't care",Ticket to Ride [prev. unissued single mix],0
Another Level,"Take just one look around me
Tell me what you see
Your reflection and the brokenhearted memory
I tried so hard to do the best I could
You lied and now we got to get this understood

Don't cry, don't call me
I don't want you around me
Who are you to judge me
I'm only what you made me

You should have took advantage
Of every waking moment
But you thought that you had time to waste
And you were so dead wrong
I tried so hard to do the best I could
You lied and now we go to get this understood

Don't cry, don't call me
I don't want you around me
Who are you to judge me
I'm only what you made me

I don't want to see your tears
I don't want to hear your voice
Don't you know you made the choice
Boy you did me so wrong

Don't cry, don't call me
I don't want you around me
Who are you to judge me
I'm only what you made me

Don't cry, don't call me
I don't want you around me
Who are you to judge me
I'm only what you made me

Take just one look around me
Tell me what you see
Your reflection and a brokenhearted memory

Don't cry, don't call me
I don't want you around me
Who are you to judge me
I'm only what you made me",That Girl Belongs to Me,0
Gamma Ray,"I see you running
Don't know what you're running from
Nobody's coming
What do you do that was so wrong
Look back and turn back, look at yourself
Don't be afraid just look at yourself
If you need assistance
Or if all you need is love
There's no point in hidin'
Tell me what you're frightened of
You've got a friend, just look at yourself
Don't be afraid, just look at yourself
Look back and turn back, look at yourself
Don't be afraid, just look at yourself",Look at Yourself,0
The Real McKenzies,"Deep in the castle, back from the war
Back with milady and the fires burnt tall
Hurrah went the men down below
All outside was the rain and snow
Hear their shouts, hear their roars
They've probably had a barrel, and much, much more
Hurrah, Hurrah, Hurrah, Yea
Over the hills came the swords of a thousand men

We had to meet the enemy a mile away
Thunder in the air and the sky turned grey
Assembling the knights and their swords were sharp
But there wasn't a hope in your English hearts
Hear our roar, hear our sound
We're gonna fight until we've won this town
Hurrah, Hurrah, Hurrah, Yea
Over the hills came the swords of a thousand men

When the knights come along at the end of the day
Some are half-alive and some have run away
Hear our triumph, hear our roar
We're gonna drink a barrel, and much, much more
Hurrah, Hurrah, Hurrah, Yea
Over the hills came the swords of a thousand men

Hurrah, Hurrah, Hurrah, Yea
Hurrah, Hurrah, Hurrah, Yea - yea

Hurrah, Hurrah, Hurrah, Yea
Hurrah, Hurrah, Hurrah, Yea - yea

Hurrah, Hurrah, Hurrah, Yea
Over the hills came the swords of a thousand



",Swords of a Thousand Men,0
Michele Milano,"We were more than lovers,
We were more than sweethearts,
It's so hard to understand.

Don't know why it happened,
Don't know how it started,
Why should we be strangers,
After all we planned.

I can't show my face,
Can't go anyplace,
People stop an' stare,
It's so hard to bear,
Everybody knows you left me,
It's the talk of the town

Every time we meet,
My heart skips a beat,
We don't stop to speak,
'Though it's just a week,
Everybody knows you left me,
It's the talk of the town
 
We send out invitations,
To friends and relations,
Announcing our weddin' day
Friends and our relations,
Gave congratulations,
How can you face them?
What can you say?
 
Let's make up sweetheart,
We can't stay apart,
Don't let foolish pride,
Keep you from my side,
How can love like ours be ended?
It's the talk of the town
How can you face them?

What can you say?
 
Let's make up sweetheart,
We can't stay apart,
Don't let foolish pride,
Keep you from my side,
How can love like ours be ended?
It's the talk of the town, hm
 
It's the talk of the town.",It's the Talk of the Town,0
